num,date,review,rating,like
6842,2015년 03월 10일,쇼핑을 하란거야말란거야,1,
6843,2015년 03월 09일,툭하면 다운 또는 연결불 일주일에 1ㅡ2회는 재설치해야함,1,
6844,2015년 03월 12일,"장바구니에서 속도가... 여러 인터넷 쇼핑몰중 유일하게 꾸준히 이용하고 있는 몰인데.. 업데이트이후 쇼핑이 너무 힘드네요.메뉴가 다양해졌다던지 화면이 확대되었다던지 다 좋습니다. 그러나,장바구니 담은 상품에서 바로 검색한다던가 바로 삭제, 바로 수량수정등, 장바구니에서 하는 거의 모든게 속도가 느린거 뿐만아니라 어떨때는 꼼짝도 않습니다. 또한 제가 놀라고 있는건 업데이트한지 꽤 시간이 지났는데 여전히 문제점이 고쳐지지 않고 있다는겁니다. 제폰은 옵티머스뷰2입니다. 기계가 최신이 아니어서 그런가요? 너무 불편해서 애용하는 쇼핑몰을 바꾸고 싶을 정도입니다. 빨...
전체 리뷰",2,1
6845,2015년 03월 09일,편리하고 좋아요 좋아요 롯데닷컴 사용 도 편리하고 메뉴도 간편하고~~롯데닷컴앱으로 쇼핑을 편리하게 해요,5,1
6846,2015년 03월 12일,스크롤이 안되고 엉망 스크롤 안되는것도 모자라 하위분류가 다 뜨지도 않아요 왜 안고치나요~??,1,
6847,2015년 03월 07일,아짜증나 진짜 이런거 귀찮아서 안남기눈데 업데이트되고 장바구니 물건 클릭도 안되도 자꾸 꺼지고 뭐야진짜 ㅡㅡ개선도 안하고 업데이트 하나 ? 니들이 밥먹고 하는게 이런거 아니냐 ㅡ 똑바로좀해라진짜 밥값울하라고 ㅡㅡ,1,
6848,2015년 03월 06일,롯데닷컴 애용자입니다. 리뉴얼되고 메인화면이 시원해져서 보기가 편합니다.핫이슈 영역도 상품을 골라서 볼수있어졌네여! 핫이슈 상품 목록을보는데 속도가 좀 느립니다 ㅠㅠ얼른 수정되었으면합니다! 잘 이용할게요~~,5,2
6849,2015년 03월 05일,이미지가커서좋아요 ㅋㅋ 이전껀 좀 답답했는데 전반적으로 시원시원해졌어요 아래로 내려보는 재미가있네요 굿굿 아직 불안정하지만 기대됩니다!!,5,2
6850,2015년 03월 04일,굿굿 알림이 와서 앱으로 자주 쇼핑했었어요! 전엔 알림이 없어지면 다시볼수없어서 답답했는데 이번에 바뀌면서 메시지함두 생겼더라구요! 좋아졌네요!,5,2
6851,2015년 03월 04일,결재시 오류 몇번씩 오류가나니 열받아서 못사겠어요!,1,
6852,2015년 03월 03일,큼직한게 맘에 드네요 이전에는 몬가 상품이 잘 안보이고 찾기도힘들었었는데 이제는 큼직큼직한것이 좋네요~ 아직 불안정한것같기는한데 곧 안정화되겠죠?,5,3
6853,2015년 03월 01일,애기엄마입니다 평소 롯데닷컴에서 자주 구매하는데 육아상품만 따로 볼수있는상품이 생겨서 너무좋아요~~ 이전에 제가 따로볼수있으면 좋겠다고 리뷰남겼었는데 그게 반영된것같아서 신기하네요^^ 앞으로도 자주 이용하겠습니다,5,7
6854,2015년 02월 27일,업뎃 후 너무 불편해졌어요 전에는 그래도 쇼핑앱중에 제일 편하다고 생각하면 즐겨 사용했는데.. 업뎃했더니 너무너무 불편해졌어요. 뭐하나 보려면 버벅거리고 스크롤짜증나고 스트레스 받아요. 다시 예전으로 돌려놔 주세요.,1,
6855,2015년 02월 27일,너무느려요...,1,
6856,2015년 03월 12일,업데이트 이후 너무 느리구 에러가 계속뜨네요 엡데이트 이후 너무 너무 느립니다. 장바구니상품중 몇개만 구매하고 싶어도 클릭이 안돼고. 하위상품도 에러나고 하다가 힘들어서 구매포기하게 만드는 앱이되었어요,1,5
6857,2015년 02월 27일,할인해준다해깔았더니 할인앗되는품목이래,1,
6858,2015년 02월 23일,조아요^^,5,
6859,2015년 03월 12일,조아 매우조아,5,
6860,2015년 02월 21일,결재가안됩니당 뭘사라는건지 말라는건지..,1,
6861,2015년 02월 19일,업데이트~ 업데이트하고나니 보기좋고 예뻐진 것 같아요~! 좋아요~~~,5,1
6862,2015년 02월 16일,그냥 별한개 줄까 했지만 심심하니까 4개더 주겠습니다.ㅋㅅㅋ.,5,
6863,2015년 02월 15일,배터리소모량이너무많은듯 글고 저~밑에 분도 말씀하셨듯 알림을 다 껐는데도 백그라운드에 계속나오는데 어찌 해결좀해주세요,2,
6864,2015년 02월 15일,하 진짜 업뎃후에 중간중간 계소꺼지고 완전 엉망이다 진짜 짜증난다 아 쫌,2,
6865,2015년 02월 17일,귀찮게 핸펀에 알림창떠서 지울라구요 롯데닷컴깔았는지 인식못했는데 자꾸 귀찮게 알림창떠서 .. 환경성정바꾸면되지만 그냥 지워버릴라구요.. 그닥 깔려있다고 혜택도없고...,1,
6866,2015년 02월 11일,왜 이렇게 불편해졌나요 카테고리 콘텐츠 이상하게 나오는거 확인은 하시고 계신지 참 실망이네요,1,
6867,2015년 02월 11일,업뎃후 더 안좋은듯.. 업뎃후 더좋아진게 아니구..나뿌네요~제 기종인 시크릿노트는 상품평 사진 남기려하는데 자꾸 오류가 뜨고 앱이 종료가 돼버려요ㅡㅡ 내폰이 벌써 꼬진건가? 업뎃후 너무 안좋음!!!,1,1
6868,2015년 02월 11일,업데이트후..정말 더 안좋음.. 전에는 예를들어 상품메이커를 검색하면 그 메이커 부분이 검색이 되는데 이건 검색하면 관련없는것까지 다뜨고 상세검색해도 같네요..전보다..못합니다..검색이 안되는데 어떻게 물건을 보고 쇼핑이되나요...ㅠㅠ,2,1
6869,2015년 02월 10일,내가찾던 바로그곳! 상품들이 매우좋고 즐거운쇼핑들하세요! 대박나시길,5,3
6870,2015년 02월 24일,업데이트후 엉망이네요 느리고 화면 안뜨고 카테고리에서 하위로 스크롤이 안먹히네요,1,6
6871,2015년 02월 10일,굳,4,
6872,2015년 02월 09일,아이콘과 실제 내용도 틀리게 연결 아이콘과 실제 내용도 틀리게 연결되고 검색한 내용도 안나오고... 완전 구려졌어요. 이전버전이 편하네요.,1,4
6873,2015년 02월 09일,뭔경우죠? 메인부터 백지에요 업데이트 후부터 그러네요 이거 어째야나요? 노트2유저입니다,1,
6874,2015년 02월 09일,왜 업뎃 했는지 어떻게 했길래 기존보다 더 쓰레기를 만들었을까요? 반응 느리고 스크롤 안되고...밑으로 내리다 보면 페이지 넘어가고...지금 어플 삭제하고 다시 안볼렵니다.어플 이렇게 기획 한 놈..자르세요.소중한 고객 탈퇴 한명 추가요.,1,
6875,2015년 02월 17일,비도덕의 대명사,1,
6876,2015년 02월 07일,잘사용 잘사용하고 있습니다만 알림 푸시 설정을 해제 했는데도 백그라운드에서 계속 활동을 하는군요 완전히 종료 시키게 해주세요,2,2
6877,2015년 02월 06일,좋아요 편해요,4,
6878,2015년 02월 06일,매우좋음 ㅎㅎㅎ,5,
6879,2015년 02월 05일,허니스크린 추가적립1번째기념 으로ㅠ리뷰를 작성해주마 ㅉㅉ 망한인생들아,1,
6880,2015년 02월 05일,쓰레기같은 어플 배터리 완전잡아먹음 사용하는분들 이거 배터리사용량 체크해보셈 롯데는 별점도 알바쓰냐 알바쓸돈으로 어플 최적화나 해라 하여튼 쓰레기롯데,1,1
6881,2015년 02월 04일,최근본 상품 조금밖에 못봐요 왜 조금밖에 못 보죠?ㅇoㅇ:,4,
6882,2015년 02월 04일,별하나도아까움 주문해도배송받을수가없음 맨날품절이라고배송도못할꺼면서주문은왜받냐 찾아보니깐상습적이더만. 앱별하나도아까움.다신안쓴다,1,
6883,2015년 02월 03일,편해서조아요^^,5,
6884,2015년 02월 02일,롯데백화점 롯데닷컴~ 내손안의백화점롯데닷컴~~^^ 손쉽게 쇼핑하고 특가나 저렴한상품 한눈에 볼 수있어 좋아요!!모바일로 사면 할인도 더 해주고 포인트도 더 많이쌓여요~^^,5,
6885,2015년 02월 02일,굿 굿,5,
6886,2015년 02월 02일,좋음,5,
6887,2015년 02월 01일,할인율이 높아좋아요,5,
6888,2015년 01월 30일,강제설치하게함 악성코드마냥 설치안하면 아에 인터넷 사용이 안대게 해둠 ㅡㅡ,1,
6889,2015년 01월 29일,아빠없는휘,5,
6890,2015년 01월 29일,롯데닷컴 믿을수있는 쇼핑몰 홧팅하세요!!,5,
6891,2015년 01월 29일,알림 너무마니뜸 오프로해도 지맘대로 온으로 바뀜 ㅡ ㅡ 졸라 상업적 이다,1,1
6892,2015년 02월 17일,편한세상 정말 편한 세상이네요,5,
6893,2015년 01월 29일,에러가..아휴 그냥 구매목록에서 지우고싶어요 지워주세요,1,
6894,2015년 01월 27일,어플 실행도 안되는구만ㅡㅡ,1,
6895,2015년 01월 26일,이게 어플이냐 어플에서 더보기 - qr 코드 누르면 오류로 종료 됨 G2-키캣,1,
6896,2015년 01월 26일,폰 배터리 잡아 먹음 설치만 해놔도 배터리 소모량 엄청납니다 다른 사람들도 그렇답니다 고객센터에도 건의했었는데 언제 수정할건가요? 앱을 삭제하고 싶을 정도입니다,1,2
6897,2015년 01월 24일,푸쉬허용설정 안되나요? 푸쉬가 너무 자주와서 짜증나는데 이거 따로 설정 안되나요? 설정 버튼은 먹히지도 않고..,3,
6898,2015년 01월 20일,오늘따라 버버거리네요 접속도 안되고 자꾸애러되고 잘썼는데,3,1
6899,2015년 01월 20일,별로 편하다해서 좋아했는데 자꾸멈춰서 지웠다 깔았다 여러번하네요,1,1
6900,2015년 01월 20일,"몇번째인지..?! 몇번씩이나 삭제하고 다시깔고.. 아놔..~롯데닷컴 많이 이용하는데 짜증나네여..!! 노트쓰다가 이번에 g프로2로 갈아탔는데...폰문제..?! 그런데,다른 앱들은 멀쩡...ㅠ",1,
6901,2015년 01월 20일,전에잘되었는데ㅡ 요즘자꾸액박되고ㅡ안떠요. 문제해결좀ㅡ몇주째그래요.됬다가.아예먹통,2,2
6902,2015년 02월 17일,롯데닷컴 앱 롯데닷컴이랑 앱이랑 똑같아서 좋아요~,5,
6903,2015년 01월 20일,굿 좋네요,5,
6904,2015년 01월 19일,굿굿 굿,5,
6905,2015년 01월 18일,혀혀랼 ㅋㅋㅋㅋㅋㅋㅋ,5,
6906,2015년 01월 18일,100원 잘먹을게 ㄱㅅ,5,
6907,2015년 01월 17일,편하고 좋아요fig82 앱깔고 나서 날마다 출첵하기 편해졌어요 모바일특가도 많이 이용하니 싸고 좋아요 또 타임쿠폰도 많아서 더 저렴하게 살 수 있어요 모바일 추가적립도 되니까 L포인트로 사고싶은 물건 살 수 있어서 더 좋아요 pc보다 혜택이 많아서 모바일 주문을 더 애용하게 됐어요 앱으로 주문하고 앱카드 사용해 결제하면 진짜 편리해요 백화점 갈 필요가 없어졌어요 여기서 사면 싸게 좋은 물건 살 수 있고 때론 스마트픽으로 직접 가서 구매할수 있어 더 좋아요,5,2
6908,2015년 01월 16일,편리하고 좋아요 요즘은 컴터없이 폰으로 쇼핑합니다.완전 편리해요.각종쿠폰할인과 카드청구할인에 적립까지.. 일석삼조라니까요..대박 입니다..지출이 많아져서 글치만 백화점 가지않고도 백화점 패션을~^^,5,2
6909,2015년 01월 14일,굳,4,
6910,2015년 01월 14일,좋아요 롯데닷컴을선택한건 굿쵸이스! 1088 비교하고믿고사는곳 롯데닷컴! 항상출근도장찍고있어요 벌써플레티넘플러스우수회원이네요^^후기남겼어요 항상좋은쿠폰과이벤감사합니다~~^^ hennewda  2014.04.25,5,
6911,2015년 01월 22일,가방구매했어요~! 몽삭가방 구매했어요~!롯데닷컴이 제일 저렴하게 올라왔고 배송도 맘에들고 다른 쇼핑앱과는 다르게 오류한번 안나고 빠르게 주문했어요.^^ 상품보기도 넘편하게 잘되어있구 모바일앱으로 결제하면 할인도 더 해주시고 완전 좋네요~^^,5,
6912,2015년 01월 13일,"매일 접속! 매일같이 접속하네요~ㅎㅎ 항상 잘 사용하고 있어요~ 매번 로그인하지 않아도 되고, 장바구니나 주문배송현황도 확인하기 편리해서 좋아요. 포인트 이벤트도 모바일로 간편하게 참여할수 있어서 좋아요! 쿠폰 사용이 좀 까다로워서 아쉽지만, 쇼핑몰 앱중엔 롯데닷컴이 최고인듯! 좋아요~~^^ arras81",5,
6913,2015년 01월 22일,한번깔아보시면~~ 앱 깔아놓으니 백화점에 안가지네요ㅎㅎㅎ착한가격 이벤트도 수시로 들어오게되고 매일 출석체크하고있네요 대박득템할때는 하루종일 기분좋으네요ㅋㅋ,5,
6914,2015년 01월 11일,좋은 상품 싸게 살 수 있어 좋아요. 롯데닷컴이라 믿고 삽니다~*^^*,5,
6915,2015년 01월 11일,모바일 앱을 설치하니 편리해요 일단 집 밖에서도 휴대폰으로 롯데닷컴을 이용할 수 있어서 좋아요! 이메일로 상품 정보가 오면 바로 학인을 할 수 있고 출석도 학교 가는 길에 간단히 할 수 있어서 편리해요 그리고 모바일 전용 할인의 혜택을 받을 수 있어서 앱 설치하길 잘했다고 매번 생각해요!!,5,
6916,2015년 01월 09일,"편리하고 빠르게 쇼핑할 수 있어요!!! 롯데닷컴만의 앱이 있으니 쇼핑하기 편리해요! 검색부터 결제까지 한번에 즐길수있고 인기검색어나 기획전, 이벤트 정보도 쉽게 알수있어요! 키고 끌때마다 로그인하는 번거로움도 없고 앱이용자에게 주는 할인쿠폰이나 추가 할인혜택들이 너무 좋아요!! 더 저렴하고 간편해서 기분업업! 게다가 버벅이지않고 빨라서 쇼핑하기 편하고 수시로 세일 정보나 이벤트 정보를 알려주기 때문에 바로바로 혜택도 챙기고 이용할수있어요~첫메인화면에서 모든걸 다 볼수있고 장바구니나 마이페이지 고객센터같은 기본적인 걸 한번에 보여주고 가기도 쉬워요~ 출석체크이벤트 같은 것...
전체 리뷰",5,
6917,2015년 01월 09일,pansu007 앱 전용 할인쿠폰을 주다니ㅎㅎㅎㅎㅎ이거야말로 스마트폰으로 쇼핑하는 소소한 행복이아닐까용 그리고 놓칠수 도 있는 특가쇼핑을 알려주는 팝업기능도 최고!,5,
6918,2015년 01월 08일,잘이용하고있어요 홈쇼핑도 볼수있고 ..앱으로 자동접속되니 그것도편하고...,4,
6919,2015년 01월 08일,거의득탬 롯데닷컴을 알게된건 행운인거같아요.. 아주 가~~ 끔씩 불량이나 맘에안드는 상품이와도 상담원분이 친절하게 반품 교환요청도 좋은쪽으로 잘 도와주시고 암튼 무궁한 발전 기원할께요,5,
6920,2015년 01월 08일,무슨 해외배송 하나 지마켓에서 시켜도 담날이면 오는데 월욜날 주문한게 수요일 저녁 여태까지 발송준비중 짜증나,1,
6921,2015년 01월 14일,사용하기 편하네요 좋네요. 앱으로 사용하기 편해요 할인 혜택을 조금만 더 주심 좋을것 같아요 적립말구요,5,
6922,2015년 01월 08일,아주좋네요 롯데닷컴앱 정말 유용하네요 매일 매일 업데이트 되는 신상픔을 바로바로 볼수있고 모든면에서 매우 편하네요 좋은상품들 저렴하게 제공해서 앞으로도 자주 애용하게 될거 같아요 ㅎㅎ,5,
6923,2015년 01월 07일,항상 편하고 간편하게 App 접속후 구매까지 신속정확 빠르게 구매할 수 있어서 너무너무 좋아요 잘 이용하고 있습니다.,5,
6924,2015년 01월 05일,신뢰의 롯데닷컴 백화점도 롯데. 인터넷 쇼핑몰도 역시 롯데 더라구요. 상품사진도 제일 정확하고. 포장박스도 않찌그러지고 완전하게 왔어요.좋아요 롯데^^,5,
6925,2015년 01월 05일,역시 롯데예요 App 에도 명품이 있다는 것을 보여주네요,5,
6926,2015년 01월 03일,굳굳 솔직히 짝퉁없고 친절하고 쇼핑문의 답변잘해줘서 좋음!!,5,
6927,2015년 01월 02일,ㅋㅋ좋아요 편함 롯데포인트백등 다양한이벤트에 카드할인 간편한이용할수있는 최적의어플 ㅎㅎ 그리고 상담원들은 빠른답변으로 정말만족합니다 ㅎㅎ,5,1
6928,2015년 01월 02일,너무좋아용~~~ 주위 에서 하는것 보구! 가입했는데 편리한것 같아요~여러가지쿠폰 할인혜택 이벤트도많구~~앞으로도 많이이용하구. 많이알려야겠어요ㅎㅎ검색하구 쇼핑하는거좋아하는데저렴한가격에 구매할수 있어서좋은것같네요~~~^♡^너무좋아요~~~~~!!!!!!!,5,
6929,2015년 01월 01일,저렴하게잘샀어요 모바일쿠폰으로 더욱더 저렴하게사고 다양한이벤트도많고 너무 좋아요,5,
6930,2015년 01월 01일,좋아요 사용하기 편리하고 괜찮아요. 다만 너무 많은 알림이 좀~~ ㅋ,4,
6931,2014년 12월 28일,짱짱 할인쿠폰이나 무료배송 쿠폰도 자주있고 물건구매하기도 편해서 쇼핑어플은 이거밖에 안써요,5,
6932,2014년 12월 27일,터치 몇번으로 바로 득템! 자동로그인 기능을 해놓으니 배송 상황도 터치 몇번으로 바로 확인 가능!모바일 APP용 할인 쿠폰도 빵빵해서 쇼핑이 훨씬 더 쉬워진데다 더 저렴한 가격에 득템할수있어서 좋아용~^^,5,
6933,2014년 12월 27일,한번에 해결되어 좋아요 여기저기 찾아다니는 것 귀찮아서 잘안하는데 한번에 해결되어 좋네요. 발품안팔고 저렴하게 필요한 물품이 문 앞에 ~♥,5,
6934,2014년 12월 26일,아주굿 좋습니다. 조회 주문목록등 pc버전과 별차이없이 있을건 다있네요. 만족해요,5,
6935,2014년 12월 25일,쇼핑중에 자꾸 멈추니 짜증스럽네요.깔았다 지우기만 5번째 하네요,1,
6936,2014년 12월 21일,"쉽고 빠른 결제와 핫한 기획전 안심클릭으로 쉽고 편하게 결제할 수 있고, 빠른 로딩과 다양한 신상품 제공으로 내 손안의 백화점 쇼핑을 즐길수 있습니다.. 시사회등 각종 모바일 이벤트와 앱 결제 고객만을 위한 추가 사은행사까지~^^ 모르면 손해, 알면 힘이 되는 앱임..",5,
6937,2014년 12월 19일,롯데닷컴 너무 좋아요♥ 진짜 사용하기가 편하고 구분구분 분류도 잘 되어있구요. 한눈에 찾을수가 있어서 너무 좋으네요. 이런 이벤트도 많아 좋구요. 쿠폰도 많이 있구. 저렴하게 잘.살수있을것같아서 자주 이용하고있습니다. 지금처럼만 잘 관리 해주세요 롯데닷컴 흥해라♥ 롯데닷컴: x19850321x,5,
6938,2014년 12월 22일,모바일 쇼핑을 할 수 있어 시간 절약.. 웹으로만 구매하고 구경하던걸 휴대폰으로 한번에... 언제 어디서나 볼 수 있어 편해요. 마일리지나 모바일쿠폰으로 좀더 저렴하게 구매도 가능해서 좋아요,4,
6939,2014년 12월 19일,손에서 놓을수 없어요 시도때도 없이 쇼핑하게 만드네요 이벤트 쿠폰 다양한 혜택에 한눈에 보이게 되어있어 계속계속 쇼핑하게 만드네요 생필품 공산품 식음료 옷가지등등 모두 닷컴 앱으로 이용하고 있답니다 이번에 개발된 스마트픽 기능~~백화점 상품을 더욱 저령하게 구입할수있다니 더욱 좋아지고 편리해졌네요 쇼핑중독자로 만들고 스마트폰 중독자로 만들지만 계속 사랑할수 밖에 없네요 ㅎㅎ 더욱 편리하게 저렴한 쇼핑할수있게 ~~ 더 많은 이벤트도 부탁드려요,5,
6940,2014년 12월 19일,롯데닷컴 앱~넘넘 편하고 빨라서 하루에도 몇번씩 들어가요~저와 제 남친의 쇼핑은 롯데닷컴 앱에서~~^^할인행사~쿠폰행사도 많아서 저의 생활엔 없어서는 안될 소중한 앱이예요^^,5,
6941,2014년 12월 22일,좋아요 롯데쇼핑 회사에서도 집에서도 쇼핑할 여유없을때 짬짬히 시간내서 볼 수있는게 너무 좋고 이렇게 이벤트며 참여하기도 쉽고 구매하기도 편하네요. 알림 서비스도 진행상황을 바로 알려줘서 너무 좋아요. 더욱더 좋은 쇼핑앱이 되길 빌게요,4,
6942,2014년 12월 18일,좋아오 쇼핑하기에 편리해요,4,
6943,2014년 12월 17일,편리하고 좋아요 기획상품이나 이런걸 신속하게 알수있고 여러상품과 비교할수있어서 좋아요^^,5,
6944,2014년 12월 17일,"다양한기능 롯데닷컴, 롯데홈쇼핑등 다양한 핫딜을 어플로 한번에 볼 수 있다는 큰장점이 있어요! 아침마다 확인하고 제품도 믿고 살수 있는 롯데닷컴이네요~^^",5,
6945,2014년 12월 17일,홈화면이 뜨지도 않고.. 앱이 홈화면이 뜨지도 않아요,1,
6946,2014년 12월 16일,조아요,3,
6947,2014년 12월 18일,"편하고좋네요 반품,교환도 쉽게 할수있게 만들어주세요",5,
6948,2014년 12월 16일,"모바일할인과 편리한쇼핑이가능한 앱^^ 5개월된 아기키우는 주부예요^^쇼핑할건 많지만 아기키우면서 pc켜서 쇼핑하긴 참쉽지않은 일이예요 그래서 주로 모바일쇼핑을 자주합니다. 그중 롯데닷컴을 많이 애용하는 이유중하나는 핫이슈상품뿐아니라 공지나 할인혜택 이벤트등은 메인에 있어 쇼핑하기 편리하고 모바일에서만의 쿠폰적용으로 많은 할인혜택을 받을 수 있어 참 좋아요^^알람기능으로 특가상품을 알수있어 득템할수있는 찬스도 있고 주문후에도 옵션변경등이 바로 가능해서 편리합니다~! 이거어때 기능으로 마음에드는 상품을 남편에게 바로 메세지 전송해서 공유할수 있는 부분도 장점중 한가지예요 ...
전체 리뷰",5,
6949,2014년 12월 15일,나 오늘 이어플땜에 죽을뻔함 폰네비켜고 고속도로 주행중인데 자꾸 광고켜짐 화면 다가리고 길은 모르고 운전중 어쩌라고.. 이 어플로 사망할수 있음에 주의하세요,1,
6950,2014년 12월 18일,완전좋아요!! 완전좋아요!!!푸시메시지알림도 완전좋고!!싸게 빠르게 살수잇어요너무좋아요☞☜세일알림쿠폰알림완전짱이에요!!화면도깔끔하고 믿고쓰는앱이에요♥ kimgy612,5,
6951,2014년 12월 15일,편리해요! 이벤트나 기획전소식을 바로받고 연결되니 쇼핑시간도 줄고 좋네요. 다만 알림을 원하는 시간대에 받도록 설정하는 기능이 추가되면 좋겠어요. 휴대폰으로 업무중일때 방해가되어..,4,
6952,2014년 12월 15일,앱 사용해보니 편리하네요 처음 모바일 웹만 이용하다 앱을 이용해 봤는데 모바일 웹과 앱이 서로 크게 다르지 않아 이용하는데 어려움이 없어서 좋습니다. 그런데 앱의 하단에 추가된 홈버튼과 장바구니담기 버튼등의 ui가 앱을 이용하는데 더욱 편리하네요,4,
6953,2014년 12월 14일,좋아요. 쉽게 쇼핑할수 있고 이벤트 신청도 편리하게 할 수 있어 자주 이용하고 있어요.,5,
6954,2014년 12월 13일,참 편하고 좋습니다 모바일구매 할인혜택이 많네요 pc사용이 많아 데부분 pc를 이용했는데 이동시에나 언제든 간편히 구매할수있어 정말 좋네요,5,
6955,2014년 12월 12일,편리하고 좋아요 롯데닷컴 모바일 앱으로 구매시 더 다양한 할인혜택이 있는거 같아 자주 애용해요.또 쇼핑이 더 편리해져서 대중교통 이용중에도 모바일앱을 통해 쉽게 쇼핑할수있어 시간절약도 되고 좋아요.메인화면에서 한눈에 그날그날 특가상품도 알수있고 이벤트나 할인혜택도 한번에 확인할수있어 편리하네요,4,
6956,2014년 12월 11일,좋아요 편리해요 깔끔하고 보기좋고 이벤트도 많이했음 좋겠어요,5,
6957,2014년 12월 10일,완전만족! 타 앱에 비해 많이 편리하구.. 타앱은 막상 쿠폰적용하면 안되는게 많은데 롯데닷컴은 쿠폰 많고 쇼핑할때마다 적용도 잘되궁~ 모바일 앱의 최강자!완전 맘에 드는 앱입니다~^^,5,
6958,2014년 12월 09일,앱으로되서정말편리!!!,5,
6959,2014년 12월 12일,응? 왜이러죠 업데이트하고 아무것도 안떠요,1,
6960,2014년 12월 09일,더큰혜택 기대할게요 우왕ㅎ 롯데닷컴이야 항상 즐겨찾게되는 쇼핑앱이에요 그냥 기본으로 폰키면 롯데닷컴 앱부터들어와서 오늘은 뭐있나하고 들리게되네요항상 홈쇼핑 백화점 두루두루 다 있어서 즐기게 되네요할인쿠폰혜택도 커서 좋아요ㅎ,5,
6961,2014년 12월 08일,"이동 중에 하기 좋아요 전체 상품을 다 나열하는 것보다는 모바일앱의 특성에 맞게 모바일 핫이슈 및 기획전을 먼저 보여주고 있어 좋아요...컴터를 하기 어려운 상황에서 주문할 수 있어서 좋네요..그런데 이벤트 응모 후, 모바일에서는 확인할 수 없는 점이 불편하네요 seira",4,
6962,2014년 12월 08일,Hunk 모바일앱 편리하네요 이동중에도~숨겨진 혜택도많아 저렴하게 구매하고있습니다.,5,
6963,2014년 12월 07일,생각보다편해서 놀랐어요 상품설명도 보기좋고 결제하는것도 생각보다 편해서 놀랐어요,5,
6964,2014년 12월 06일,롯데닷컴 모바일앱 pc에서 사용할때 만큼이나 편하네요~ 보통 모바일앱의 경우에는 pc에서 사용되는 기능이 제한적인데 롯데닷컴앱은 딱히 제한되는 점이나 불편함은 거의 없습니다. 그리고 오히려 앱에서는 이벤트나 사은구매신청 등 여러가지 부가적인 기능을 보다 편리하게 알 수 있어서 좋고 할인도 더 되서 완전 좋아요ㅎㅎ 또한 결제시 주로 사용하는 카드사 어플등록 후에 결제하니깐 더 빠르고 편해요 다만 아쉬운점이 하나 있다면 위시리스트가 pc는 제가 지정한 카테고리별로 정리되서 보기가 편한데 아직 앱에서는 그렇지 못해서 아쉽네요...,5,
6965,2014년 12월 05일,편하고 좋아요^^,4,
6966,2014년 12월 05일,구성이 깔끔합니다 롯데닷컴 어플은 타 쇼핑몰에 비해 구성이 깔끔한것같아요 상품페이지든 이벤트페이지든 한 눈에 들어오는게 가장 큰 장점이구요. 행사면에서는 타임세일을 자주하는게 매우 좋습니다!,5,
6967,2014년 12월 05일,메인화면이 간편하고 좋아요 롯데닷컴 어플의 가장 큰 장점이 메인화면과 각각 페이지마다 상품 구성인것같아요 난잡하지않게 칸칸이 나눠져있어서 보기 편하고 좋아요! 행사도 자주해서 좋구요^^,5,
6968,2014년 12월 05일,좋아요^^ 좋은것같아요 여러이벤트와 다양한 할인^^제가찾던 어플,4,
6969,2014년 12월 05일,만족족 롯데백화점에서 맘에드는옷번호 알아놨다가 바로 휴대폰으로 롯 데닷컴 앱으로 구매하면 쿠폰할인되구 싸게살수 있어서 좋아요,4,
6970,2014년 12월 02일,롯데닷컴은 가격도 싸고 믿음직해서 자주쓰는대요.앱에서 편하게 주문할수 잇어서 좋으네여. 그리구 할인정보도 푸쉬기능으로떠서 그때그때 볼수있구 좋아요. HMS0580,5,
6971,2014년 12월 03일,조아요 편리해서 너무 좋아요 인터넷으로 안들어가도 되고 앞으로 자주 이용할게용,5,
6972,2014년 12월 02일,모바일에서도 모바일에서 홈페이지 주소 입력하고 들어가기도 매번 번거로웠는데 앱으로 나오니 너무 좋네요 푸쉬도 들어오고 아누 편하게 이용하고 있습니다,5,
6973,2014년 12월 02일,정말 간편하고 좋아요! 우선 메뉴들이 복잡하지 않고 한줄 한줄 상품소개나 메뉴소개가 돼있는 것이 아니라 사진과함께 블럭처럼 나뉘어있어서 상품들이 한눈에 쏙들어옵니다! 결제할때도 다양한 결제방법이 있어서 바로바로 결제할수 있어서 좋아요~ 어플도 되게 깔끔하고 이쁘구요!,5,
6974,2014년 12월 02일,깔끔하고 편리해요 Pc에서는 배너도 많고 파랑색에 흰색이 난잡한 느낌을 지울수없는데 앱은 깔끔하고 편리하네요~ nfpark01  2014.04.15,4,
6975,2014년 12월 01일,업뎃 후 실행 안됨 업뎃 후 실행 안되고 자꾸 멈추네요. 수정해주세요!,1,
6976,2014년 11월 30일,자꾸오류나요ㅜㅜ 왜그런가요? 자꾸 튕기네오..이휴,1,
6977,2014년 11월 30일,킷캣 업뎃하고부터 버벅됨 롯데닷컴 앱 애용하는데 킷캣 업글 후 부터 앱이 자꾸 다운되고 수시로 접속이 끊깁니다. 왜이러죠?,3,
6978,2014년 11월 29일,ㅠㅠ 롯데앱왜이래요?? 갑자기. 계속다운됨,3,
6979,2014년 11월 28일,자꾸 강제종료되요 업데이트한번 해야겠네요.. 후기남기는데 짜증날정도로 종료되네요... 이러다가 핸드폰까지 망가지겠어요...ㅡㅡ,1,
