,num,date,review,rating,like
0,1471,2016년 11월 11일,안쓸수 없어서 하는데... 이거 깔고 스마트폰이 불안정하게 되었어요. 갑자기 이상한게 뜨기도 해서 어쩔수 없이 공폰에 설치했는데 실행을 할려면 아예 안되네요ㅋㅋ ssg페이 결제도 잘안되고 아주 최악,1,30
0,1472,2016년 11월 10일,앱설치 좋아요 한눈에 쏙ㅎㅎㅎ,4,
0,1473,2016년 11월 8일,최악입니다. 재고 없어도 막무가내네요. 재고 없으면 품절 표시가 되어야 하는데 그냥 고객들이 주문하게 놔두고 나중에 가서 물건 없으면 그냥 못받고 끝입니다. 애초에 주문할 때 재고가 없으면 '걍 환불처리'or'비슷한 상품으로 바꿔보냄' 둘 중 하나 선택지가 나옵니다. 저런 밑도 없는 선결제후처리 선택지가 있는 것 자체도 웃기고 품절처리 안해서 고객들 불편하게 하고 끝내는 거 진짜 어이없습니다. 이런 쇼핑몰이 존재했군요ㅎ 이용하실 분들은 참고 바랍니다.,1,
0,1474,2016년 11월 3일,캐시슬라이드땜 깔다가지울거임,1,
0,1475,2016년 11월 1일,좋아요 간편하게 빠르게,5,6
0,1476,2016년 11월 1일,별 하나도 아까워요 쿠폰을 4장을 다운받았는데 쓸 수 있는 쿠폰이 한개도 없어요. 쿠폰 적용 가능한 상품들이 다른 소셜커머스보다 굉장히 적어요.,1,3
0,1477,2016년 10월 31일,조아요 할인도 조금더되공,4,2
0,1478,2016년 10월 31일,할인받고 사니좋네요~ 매일 방문만하다 1년만에 몰에서 주문했는데 주문한거다안전히오고할인받고 친절한분이배송와서 좋네요~,5,
0,1479,2016년 10월 30일,좋은 쇼핑창구~^^ 좋네요~^^,4,4
0,1480,2016년 10월 29일,홈피나 앱이나 느려터져가지고 어휴 설명도필요없다,1,9
0,1481,2016년 10월 28일,쓱배송말고는 배송느림 재고를 확보해놓고 판매하는것이아닌 일단 주문받고 결제완료되면 재고확보하고 없으면 납부업체에입고요청하고배송함 기본3일 늦으면1주일 한달넘게 못받을수도있음 인내심좋으신분들추천,1,160
0,1482,2016년 10월 27일,서버 확충좀하세요 어플로 들어가나 인터넷통해 들어가나 느려서 못하겠음,2,20
0,1483,2016년 10월 26일,백신 설치 강요 허접한 백신 앱 설치 강요해서 결제하자마자 ssg 포함 둘 다 삭제함,1,11
0,1484,2016년 10월 26일,처음입니다 앞으로 많이 써 먹을겁니다~~ 계속 신선하게 배송부탁!!!!,5,5
0,1485,2016년 10월 25일,쿠폰이선택안됨 역대 최악의 스레기어플 쿠폰도안되도 편의성도 개같은어플은살다살다 첨봄 이걸 어플이라고 ㅂ ㅅ,1,33
0,1486,2016년 10월 24일,다~ 좋은데 딱?!한가지 무통장입장에 절실함을 느낀 1인입니다!! 쓱할때 소액결제로하다가 무통장입금이 없어서 실시간계좌이체를 해야하는데 길거리에서 실시간계좌이체 비번이 기억이 안나서 길에서 빡칠번했어요ㅜㅜ결국 비번다시만들어서 입금을하긴했지만.... 무통장입금도 다시넣어주세요?! 실시간보다 무통장이더 편한데... 무통장입금 왜 없애건가요!!!!,5,335
0,1487,2016년 10월 24일,굿,5,15
0,1488,2016년 10월 18일,비번은 왜자꾸틀렷대 분명히 맞는데 로그인이 안대 비번찾기몇번해도 안되냐 ~짱나,1,30
0,1489,2016년 10월 18일,Djdje Hsihuwbisbemd,5,
0,1490,2016년 10월 17일,설치시간지연 와파/lte 상태에서도 설치시간 10분 징하다,1,
0,1491,2016년 10월 17일,사용자편의는 전혀고려치 않은 앱 누굴위해만든건지. 회원가입해서 구매하나하는데 2시간걸림. 이런앱 처음이야. 사용자를위한앱이아님,1,37
0,1492,2016년 10월 16일,굿 좋아요,5,6
0,1493,2016년 10월 14일,좋네오,5,8
0,1494,2016년 10월 12일,진짜그지같이만들었네 무슨회원가입하나하는데 힘들게만들었냐?,1,50
0,1495,2016년 10월 11일,주문이 안됨 주소입력하고 확인버튼 안눌러짐...메일 보냈더니 아무이상없다네...확인 제대로 한거 맞음?10번은 해봤는데 안됨ㅡㅡ,1,
0,1496,2016년 10월 10일,어플은 모르겠고 쓱 여기서 반품했는데 거의 1달걸렸음 다시는 사용안함,1,1
0,1497,2016년 10월 6일,업데이트좀 작작합시다 뭐 사려고 할때마다 업데이트..... 진짜 짜증나,2,1
0,1498,2016년 10월 5일,모야 이딴걸 어플이라고 만들엇냐,1,57
0,1499,2016년 10월 4일,짜증나게 삼성페이로 결제하려하면 오류를 뿜는거야,2,68
0,1500,2016년 10월 4일,쓱 싹,1,
0,1501,2016년 10월 3일,굿 굿,5,
0,1502,2016년 10월 2일,좋아요 종류도 많고 너무싸서좋아요,5,
0,1503,2016년 10월 1일,다좋은거같은데 카드사용뿐이안되나요?무통장입금같은것도 댔으면 더좋겠어요,4,4
0,1504,2016년 9월 30일,출석체크 어디갔을까요? 바뀐건가여?,3,4
0,1505,2016년 9월 29일,배송시간변경 때문에 앱깔았어요 일부러 앱깔게 유도한것같아 불쾌합니다,1,1
0,1506,2016년 9월 26일,아이디찾는데 오류나요 아이핀이랑 휴대폰확임 둘 다. 쿠폰 받으려다가 두번 다 먹통되서 짜증나요,2,7
0,1507,2016년 9월 24일,최고중의 최고 좋아요~❤,5,5
0,1508,2016년 9월 23일,상품보기에도 편리하고다좋은데 소액결제로결제는안되네요..소액결제되지도않는데결제방법에는왜있는건가요..,1,
0,1509,2016년 9월 21일,굿굿 굿굿 잘쓰고잇어요,5,
0,1510,2016년 9월 21일,최고? 걍요,5,
0,1511,2016년 9월 20일,조와요^^ 아주조와요,5,3
0,1512,2016년 9월 19일,괜찮네요 별다른 오류도 없고 좋아요,4,
0,1513,2016년 9월 14일,여기 고객센터 엉망임 ㅎㅎ,1,6
0,1514,2016년 9월 11일,ㄷㄷ 공유 잘생겨따,5,
0,1515,2016년 9월 11일,좋아요 굿,4,
0,1516,2016년 9월 10일,상품 자세한설명,5,5
0,1517,2016년 9월 8일,죠와요 신세계몰 구매 실패한적이 없음 최고!,5,
0,1518,2016년 9월 6일,yjww4908 캐시슬라이드는 오류도 별로 없어서 까는데 지장도 없어서 정말 조은것 같아요,5,13
0,1519,2016년 9월 3일,결제가안됩니다 실시간계좌이체를아무해도주문이되지않네요.한두번도아니고이렇게불변ㅇ시,1,91
0,1520,2016년 9월 3일,견우 넘좋아요,5,2
0,1521,2016년 9월 1일,걍 편함 쓱쓱 간편,5,2
0,1522,2016년 8월 31일,쿠폰은 많은데 적용이 안됨 뭐이리 많이 뿌리시나요. 적용도 한장만 될거,2,
0,1523,2016년 8월 22일,앱사용비교적편해 사용이 그닦 능숙하지않은사람인데..사용하기편했다. 지불방법이 복잡하였는데 보이싱피해를 생각하면 복잡한게 안전^^,4,172
0,1524,2016년 8월 21일,Good,5,7
0,1525,2016년 8월 21일,좋아요 쓱 좋은데.. 좀더 상세설명과 사진이 추가되면 더 좋을것 같아요,4,17
0,1526,2016년 8월 21일,최고 최고,5,2
0,1527,2016년 8월 19일,Good !,5,11
0,1528,2016년 8월 18일,쓱 ~~~~ 쓱 ~~,5,3
0,1529,2016년 8월 18일,검색 설정 정말 별로에요 상세검색 생겨서 알아서 자동 추천순으로 검색도 잘안되고 더 보기 힘드네요. 버젼업된게 더 별로에요,2,4
0,1530,2016년 8월 18일,왕20퍼? 미친 이거깔으라고해놓고막상되지도않는건머임 욕나오게20퍼라그래서다다운받았는데사기꾼들임?ㅡㅡ아빡치게하네 신세계 바로제거함ㅡㅡ,1,13
0,1531,2016년 8월 18일,결제하기 졸라불편 결제창이 입력창하고 보는창하고 겹치게 나와서 내가 어디가 뭘 쓰는지 보이질 않아 자꾸 오류난다 물건을 사고 싶어도 못사게 만드는 신기술 개발자는 직접 결재 해보시오 얼마나 불편한지,2,17
0,1532,2016년 8월 16일,... 뭔,1,
0,1533,2016년 8월 9일,신세계 포인트 가입은 뭔가요..? 컴퓨터로 통합가입하고 앱으로 들어와보니까 안되있는 거 같은데 머하자는 거죠?,3,20
0,1534,2016년 8월 8일,"개발자님, 보고 계시다면 앱으로 회원가입을 한 번 해보세요. 1. 아이핀 이용하여 본인 확인시 화면이 가려져서 본인 확인이 불가능하고, 2. 그 외 회원가입하는(휴대폰 본인인증도) 모든 곳에서 키보드가 화면을 가리고, 3. 키보드 덕에 화면이 안 보이는 와중에 지금 어디까지 입력했는지 보려고 뒤로가기 누르면 그동안 입력한게 모두 사라집니다. 살게 있어서 회원가입 하려다가 세 번 시도 후 멘붕해서 더 진행하기 싫어짐. 광고 보고 이용해볼까 하고 설치했는데 회원 가입도 못하고 떠납니다.(이쯤에서 가입은 컴퓨터로 하시죠 따위의 생각이 들면 정말 구제불능인겁니다) 이걸로 뭔 돈을 벌려고 그랬는지 이...
전체 리뷰",1,48
0,1535,2016년 8월 1일,별점 왤케 안좋음?? 이마트 직접안가고 배달해주는데 와 진짜 잘만든거같음 특히 자가용 없이 마트 장보러 간사람들한테는 더더욱 좋은 어플,5,54
0,1536,2016년 8월 1일,검색도 안나오고 트래픽 쩔구,1,22
0,1537,2016년 7월 30일,최고 너무 좋아요,5,21
0,1538,2016년 7월 30일,SSG~^^ 좋아용!!,5,34
0,1539,2016년 7월 29일,품질 최고,3,
0,1540,2016년 7월 29일,최고 품질 최고입니다,5,25
0,1541,2016년 7월 28일,SSG쓱~~ 짱좋아여,5,1
0,1542,2016년 7월 28일,광고... 망할ccg,1,2
0,1543,2016년 7월 28일,이것저것 제약이 많습니다 휴면계정부터 주소 간편회원 즐거운 마음으로 쓱 못합니다 정말 리뷰 안하는데 최악이라 하게 되네요,1,1
0,1544,2016년 7월 28일,와 진짜 진짜 여기서 나오는 광고 쩐다,1,26
0,1545,2016년 7월 28일,리뷰가 참으로 해택이 많아서 좋음,4,
0,1546,2016년 7월 26일,후처리제일별로.... 이름 믿구 여기서시켰다..완전후회.m후처리제일별로,1,1
0,1547,2016년 7월 24일,굿 굿,4,1
0,1548,2016년 7월 21일,완전최악....,1,
0,1549,2016년 7월 20일,ㅡㅡ 회원아니였는데 첫구매혜택이 SSG전상품 10프로할인쿠폰이길래 가입하고 받았더니ㅡㅡ 전상품 3프로 할인쿠폰주고있음 ㅡㅡ10프로짜리는 제한되있음 전상품안되고ㅡㅡ 낚시하세요? 탈퇴는어케해요,1,58
0,1550,2016년 7월 16일,좋음,5,10
0,1551,2016년 7월 15일,이거 왜 그런거죠? 전 설치버튼을 누르지도 않았는데 혼자 화면이동해서 설치 될라고 하네요?? 전 전혀 관심없는데 왜 설치되는거죠?? 짜증나는데,1,
0,1552,2016년 7월 10일,상세검색왜 안되는건지 검색해서 상세검색누르면 왜 활성이 안되는건가요. 버그인가요,2,65
0,1553,2016년 7월 10일,좋아요 좋아요!!,5,11
0,1554,2016년 7월 6일,너무 잘 사용하고 있어요~^^,5,24
0,1555,2016년 7월 4일,업데이트시 업데이트시 멈춤현상은 아마도 외장메모리에 앱을 설치한 경우입니다. 이때 다시 내장메모리로 옮기던지 아니면 지웠다 다시 설치하면 됩니다. 예전 컴퓨터 먹통이면 무조껀 리셋하던...생각이 나네요.고객 대응도 연구 좀 하시면 좋겠습니다.,4,54
0,1556,2016년 6월 30일,화이어볼 글쎄요?좋은것 같기도 하고 별로인것 같기도 하고 글쎄요?,3,12
0,1557,2016년 6월 29일,좋아요 편리하네요,5,
0,1558,2016년 6월 28일,굿 굿,5,8
0,1559,2016년 6월 27일,결제창에서 자꾸 에러나요 이거 왜이러죠. 삼십분째 씨름중인데 나만 그런줄알았는데 리뷰보니 다들 그런다네요. 자꾸 결제창이 강제 종료되요. 대기업에서 앱을 넘 허접하게 만드셨네요.,2,80
0,1560,2016년 6월 25일,최고,5,
0,1561,2016년 6월 24일,아이디비번찾기가 안되네요 오류인건가요? 개선의 여지가없는거 같아요...광고는 엄청많이하던데 홈페이지랑 어플관리하는 전문가는 한명도 고용이 되지않았나 보군요..,1,80
0,1562,2016년 6월 21일,굿,5,
0,1563,2016년 6월 20일,좋ㅇㅏ요~~ 좋아요 항상잘쓰고있어요,5,3
0,1564,2016년 6월 20일,편리성,1,1
0,1565,2016년 6월 13일,뭐이딴상황이 고객센터는 전화연결도 안되고 아이디 비번 찾는 웹페이지 장애가 며칠째 계속되고있고 비회원 문의는 없고 로그인 며칠째 못하고있고 새로 간편회원가입했더니 간편회원은 할수없는게 너무많고,2,103
0,1566,2016년 6월 12일,깔끔,3,76
0,1567,2016년 6월 6일,최고^^,5,
0,1568,2016년 6월 5일,아우 짜증... 비번찾기 실컷했는데 창 안뜨고 정말.. 쓰기 싫으네요,1,7
0,1569,2016년 6월 4일,예쁜앱 이마트 백화접 등 한번에 다 볼수있어 좋긴하지만 가격이 가장 싼 거만 나왔으면 좋겠어요,4,9
0,1570,2016년 6월 2일,배송이 신속해서 좋아요 묶음도 깔끔하고신선도도좋아요 계속이용할계획입니다 감사해요 ^-^,4,1
0,1571,2016년 5월 31일,좀 별로네여 광고에선 좋아보이던데.... 넘 많이 튕기네여 ㅎㅎ,2,1
0,1572,2016년 5월 30일,신세계어플엔 포인트가 보이고 이마트에선 안보임 신세계몰에선 포인트가 적립되어 있고 이마트몰에선 포인트가 보이질 않음..,1,11
0,1573,2016년 5월 27일,좋아요 김석,2,
0,1574,2016년 5월 24일,강추 최고,5,5
0,1575,2016년 5월 17일,뭐만하면업데이트 알림숫자1도시름ㅜ꼭봐야되고ㅜ,1,5
0,1576,2016년 5월 12일,조아요,5,
0,1577,2016년 5월 10일,Hhfgh What.,2,
0,1578,2016년 5월 10일,안정성이 너무 떨어지네요 앱다운 받으면 쿠폰 지급한대서 깔았는데 분명다운 받았는데 쿠폰이 적용이 죽어도 안돼서 짜증나서 정가로 주문하고나니 그제서야 쿠폰 보이데요?? (쿠폰은 자동 적용이라 제가 뭐 클릭하고말고 할게없음)주문취소 하고 다시 결제하는데 이번에는 신용카드 창이 계속 먹통. 앱 껐다 켜서 다시 겨우 주문. 간단한거 주문하는데 30분 넘게 걸렸네요. 예전에 '쓱' 광고전부터 ssg에서 물건만 사면 문제가 생기더니 바뀐게 없네요. 앱 바로 지웁니다. 다신 안 살듯.,1,27
0,1579,2016년 5월 9일,장영주의리뷰 좋아,3,9
0,1580,2016년 4월 26일,업그레이드 왜그리업그레이드좋아하시나?툭하면ᆢ,1,1
0,1581,2016년 4월 24일,흠... 업데이트 안 하면 사용하지 못하게 하는 건 대체 무슨 법이죠..,3,4
0,1582,2016년 4월 22일,업데이트 좀 고만해요 징하네징해,1,4
0,1583,2016년 4월 22일,이마트 장볼때 씀.,5,24
0,1584,2016년 4월 21일,너무쉽게쇼핑할수있어좋다,4,4
0,1585,2016년 4월 20일,쓱은 무슨... 시킨지 언젠데 아직도안옴?,1,
0,1586,2016년 4월 18일,비번 비번찾을려고하는데 이렇게 계속오류가 나면 불편해서 어떻게 사용을하나요?장난함?,1,68
0,1587,2016년 4월 18일,ㄷ ...m. ..h.. . mw스w... .. .. t .t.trrtrji m. ...,4,
0,1588,2016년 4월 14일,SSG는 최고다.,5,1
0,1589,2016년 4월 13일,아야,1,
0,1590,2016년 4월 8일,빨리도착하구 좋아요 시집간 딸이 물건을 주문했는데 신선하구 좋타네요,4,1
0,1591,2016년 4월 7일,별 한개도 아깝네,1,3
0,1592,2016년 4월 5일,하.. 진심회원로그인하고로그인하면안되고그래서비번찾기햇더니빈페이지뜨고..,1,2
0,1593,2016년 4월 3일,어플로 구매시 추가 혜택있다길래 깔았더니 어플이 더 비싸요. 7만 원 이상 7프로 쿠폰인데 왜 계산이 다른가요? 얼마를 사든 어떤 쿠폰을 눌러도 만원만 할인.. 같은 가격만 적용됩니다.,1,10
0,1594,2016년 4월 3일,너무느리네요 페이지넘길때마다 로딩이 왜이렇게긴지.. 불편해서 못쓰겠어요,1,5
0,1595,2016년 4월 2일,쿠폰남발? 못쓰는쿠폰 남발 짜증ㅡㅡ,1,5
0,1596,2016년 4월 1일,쓱 이것좀 읽어봐요 쓱,5,
0,1597,2016년 3월 30일,관리 안하세요?... 밑으로 내리면 내릴수록 불평불만이 잔뜩인데 관리 안하시고 쓱하세요 광고만 내면 다에요? ㄷ,1,46
0,1598,2016년 3월 26일,삭제 가격비교비싸네 삭제,1,1
0,1599,2016년 3월 24일,경쟁력이 없어 보입니다 여기에서 산택한 물건의 값 그대로 타 업체 비교해보면 알수 있지만 가격이 대체적으로 높습니다. 그렇다고 배달이 삐른가 하면 구입해도 늦게 오는게 태반이구요. 배송비도 3500 고정이구요. 구입 안한지 몇개월 되었네요.,2,48
0,1600,2016년 3월 24일,물건이많지않음 참고바람,2,1
0,1601,2016년 3월 24일,백원감사합니다 백원감사합니다,1,
0,1602,2016년 3월 23일,다운받으면서 리뷰보는데 무섭네요 ㄷㄷ 리뷰들이 죄다 불만 투성인데 관리안하나요,3,30
0,1603,2016년 3월 22일,최고 쓱~,5,
0,1604,2016년 3월 20일,쓰지도 못하는 쿠폰을 왜 남발하는지... 어휴,1,9
0,1605,2016년 3월 20일,결제하려면 어플이 종료돼요 상품 장바구니에 넣고 주문하려는데 결재 최종단계에서 어플이 자꾸 강제 종료되네요 오류 수정바랍니다,3,53
0,1606,2016년 3월 19일,반품진행이 안됨 10일이 지나도 반품이 안됨,1,8
0,1607,2016년 3월 16일,업데이트안하면 앱사용못함 바로삭제 ㅂㅂ2,1,1
0,1608,2016년 3월 14일,"엘레베이터 안된다고 취소하고 엘레베이터 안된다고 맘대로 반품하고,전화도 없음. 빠른처리는 무슨. 물, 우유, 저녁꺼리 배달 기다리다 지쳐 전화했더니 내일 다시 보낸다네. 아이 저녁이랑 아침은 굶겨야지.",1,2
0,1609,2016년 3월 13일,가격 리뷰쓰는대 알바 쓰니까..싸기는 뭐가싸요 대체적으로 비싼대요 물건도별로없고,1,50
0,1610,2016년 3월 13일,작작좀 떠라,1,
0,1611,2016년 3월 13일,Good good!!,5,
0,1612,2016년 3월 12일,휴 지,1,
0,1613,2016년 3월 12일,짱이얔,5,28
0,1614,2016년 3월 11일,대박싸요 정말 선전대로 오반장이에요~♥♥,5,26
0,1615,2016년 3월 10일,좋아요 좋아여,4,
0,1616,2016년 3월 10일,저두그래요 저두 최미혜씨와 동일한 증상이예요 왜그런지는 고객센타도 모르더라구여 삭제하고 다시 깔아보려구여,2,3
0,1617,2016년 3월 9일,되지도앟게 만들고.. 아니 되지도않게 만들고선 멀하란겁니까? 네트워크가 안된다며 종료되고..,1,1
0,1618,2016년 3월 7일,실행이 안되는데 왜 그렇죠?,5,1
0,1619,2016년 3월 6일,Vv,5,
0,1620,2016년 3월 6일,; 자꾸튕기고제품보는데시간도한참걸리네여;ㅋㅋ,1,
0,1621,2016년 3월 6일,SSG광고 광고 진짜개재밌네ㅋㄱㅋㄱㄲ ㅋ,5,
0,1622,2016년 3월 3일,쓱ᆢ아주좋음 내용구성이 좋음,4,
0,1623,2016년 3월 3일,뭐냐 딴건다 다운로드 돼는데 이것만 할려하면 1시간째되지를 않네 ㅡㅡ 뭔 앱이 이따구야 참고로 폰은 노트5다 ㅡㅡ,1,
0,1624,2016년 3월 3일,로그인 나는로그인이 되는댁ㅋㅋㅋㅋ,5,
0,1625,2016년 3월 2일,앱실행하면 한번튕겻다로그인됨,3,3
0,1626,2016년 3월 1일,접속후 세부메뉴 접속이 되지않아요 오늘 무슨 시스템 점검해요? 상품클릭하면 뜨는데 무슨 5분씩 걸려요 상품하나 주문하는데 20분씩 걸리면 누가 이 앱을 쓰겠게요? 평소엔 안그러다가 오늘 유달리 이러네,2,26
0,1627,2016년 3월 1일,로그인이 왜 안돼는거죠 가입확인까지 하고 로그인 하려는데 비번이 일치하지 않다고 로그인도 안돼고 비번 찾으려고 휴대폰 인증까지 다 하면 가입하지 않았다 하고..다시 가입하려 하면 가입한 날짜까지 뜨면서 이밈 가입 되었다 하고..왜 이럽니까 똥개훈련도 아니고 짜증나게 벌써 이짓을 5번째 하는데..뭐죠?,1,30
0,1628,2016년 2월 29일,로그인안됨 비번재설정 두번해보고 안되서 앱다시받으려고 들어와봤더니 로그인안되시는분들 꽤 있으시네요 어서 조치바랍니ㅣ다,1,5
0,1629,2016년 2월 29일,이마트몰에서 장보기 힘드네요 와이프가 롯데마트몰에서 장보길래 이마트몰에서 보라고 했는데 사기힘들다고하길래 해봤더니 진짜 거지같이 만들어놓으셨네요 계란한판 사기힘들게 앱을 만드셨어~~과일은 롯데보다 이마트가 맛있어서(개인적인생각) 이마트에서 장보려고해도 물건이없네 앱 다시 잘 정비해서 이마트에 파는 모든물건을 살수있게 고치시던가 고객 다 뺏기시던가 알아서 하세요,1,3
0,1630,2016년 2월 28일,로그인하려는데 네트워크문제로 실행이 안된다고 뜨네요.,1,3
0,1631,2016년 2월 28일,괜찮네염.......,4,
0,1632,2016년 2월 25일,좋아요,5,
0,1633,2016년 2월 25일,별로데요 로딩이안데는데제폰이구형인가싶어서요갤럭시S가로딩이안뜨네요느리고이전버전은안데는겄같에요좀빨리안데고느려요,2,
0,1634,2016년 2월 25일,죄다 여자 옷들만 있네 이런앱 안합니다,1,
0,1635,2016년 2월 25일,어이없네 밑에분..;; 우리 편의를 위해서 만들어진 앱인데 불만있으면 쓰질말라니;; 그딴 마인드가 어디있어요,3,
0,1636,2016년 2월 24일,좋아요,5,
0,1637,2016년 2월 24일,좋아요,5,
0,1638,2016년 2월 21일,왜 자꾸 비밀번호하구아이디어가일치하지안는다구하는겁니까 지겨워죽겧네,1,2
0,1639,2016년 2월 20일,SSG (쓱) W: 영어 좀 하죠? 이거 읽어 봐요. M: 쓱. W. 잘 하네..,5,31
0,1640,2016년 2월 19일,앱 설치하는데 마이크랑 사진첩확인 이런건 왜 허용해야하죠? 깔고싶은마음 싹 달아남,5,
0,1641,2016년 2월 18일,핵조음 완전 좋음!!,5,
0,1642,2016년 2월 15일,김치도 하나 쓱 해요 의자를 쓱 넣어요 쓱싹쓱싹 청소를 쓱해요,5,
0,1643,2016년 2월 15일,디자인은 이쁜데 구성이 사용하기 어지럽고 행사가 많긴한데 정리가 안 된 느낌 ?,3,1
0,1644,2016년 2월 15일,"이거이거,최악최악,이상이상 너무~~무,최악줄까말까해요,해요. 요즘광고나오는데....",1,
0,1645,2016년 2월 15일,실용성을 생각안한 디자인 쓱 하고 지워,1,1
0,1646,2016년 2월 14일,쓱 좋네요. 쓱 잘 사용하겠습다,5,1
0,1647,2016년 2월 12일,공유 사랑♥♥♥,5,
0,1648,2016년 2월 11일,네트워크 문제로 실행이 안되요! 실행하자마자 튕겨요! 물론 다른 네트웍은 잘 작동합니다. 빨리 고쳐주세요,1,66
0,1649,2016년 2월 10일,로그인이 안됩니다 로그인이 안되는데 물건을 사라는 건지 말라는 건지 짜증나네요 .. 설 앞두고 물품 빨리 주문해야하는데 회사컴은 보안걸렷고 어플은 로그인이 안되니.. ㅋ 어쩌란건지..,2,2
0,1650,2016년 2월 10일,최고네요 말이필요없음,5,2
0,1651,2016년 2월 10일,굿좋아요 좋아요,5,1
0,1652,2016년 2월 9일,계속멈춤 별로,1,
0,1653,2016년 2월 9일,결제도 안되고 느려터짐.. 앱관리도안되고 그지같이 만들고 왜 광고하지?? 돈이 남아도나..,1,1
0,1654,2016년 2월 9일,조아요 굿,5,
0,1655,2016년 2월 9일,쓱,5,
0,1656,2016년 2월 9일,설치 앱스토어설치,3,3
0,1657,2016년 2월 8일,장바구니가 안보여요 구매하려고 하는데 장바구니도 안되고 바로 구매도 안되고 ㅡㅡ 이게 뭡니까 실망했습니다,1,4
0,1658,2016년 2월 8일,이모티콘 때문에 이거 깔음 응팔,1,
0,1659,2016년 2월 8일,좋아요~,5,
0,1660,2016년 2월 7일,............ 별로......에요.........,1,4
0,1661,2016년 2월 5일,아주굿,4,
0,1662,2016년 2월 5일,로그인 로그인ㅇㅣ안돼요,2,1
0,1663,2016년 2월 4일,진짜최악이다 당일배송인줄알고주문했는데 전부다따로따로오고 택배는4일걸리고심지어취소도안됀다최악이다최악중에최악,1,60
0,1664,2016년 2월 3일,쇼핑 포인트를~활용할수있어서(현금.,4,4
0,1665,2016년 2월 3일,굿,4,
0,1666,2016년 2월 1일,쇼핑 명가 신속 정확 한 배달 좋고 가격 적절히 고객을 왕처럼 모시라😃😄😉😆😇,5,4
0,1667,2016년 1월 31일,ᆢ 언발란스.비번다시설정해도인식을못함.계속,3,5
0,1668,2016년 1월 30일,역시 쓱 되네 너무 👌 좋음,5,1
0,1669,2016년 1월 30일,좋습니다,4,
0,1670,2016년 1월 29일,"로그인 안되요 갤엣지6플러스 쓰구요 신세계몰,이마트 다 로그인 안됩니다 깔아봤자에요 집에서도 회사에서도 카페에서도 네트워크 문제로 로 어디서도 로그인 못합니다 쓰지 마세요",1,96
0,1671,2016년 1월 29일,아니 상품 구매 하려고 로그인 하는데 안되요;;,1,1
0,1672,2016년 1월 29일,굿굿 쓰으으으으으윽,5,2
0,1673,2016년 1월 29일,대박찬스 매우 좋다,4,
0,1674,2016년 1월 29일,앱실행 안됨 작년12월 서버점검으로 중지한다네.. 앱관리하는건가?,1,24
0,1675,2016년 1월 28일,아니 왜 접속이 자꾸안되죠? 네트워크문제라고 안들어가지는데 네트워크문제없고 다른어플들은 다 접속이되는데 ssg만그러네요,1,
0,1676,2016년 1월 28일,머야 몇일째 되지도않아요 머이런앱이다있음,1,4
0,1677,2016년 1월 27일,아니 얼마나 거지같이 만들었으면 설치를 몇번을 다시해도 앱이 실행을 못하냐고ㅡㅡ,1,16
0,1678,2016년 1월 27일,좋음,3,1
0,1679,2016년 1월 27일,아 징징이들 어딜가나있네 졸라 징징거려요 진짜 ㅋㅋㅋㅋ 니들은 좋은게머냐 ㅋ 졸라 징징이들,5,1
0,1680,2016년 1월 27일,우쒸 ㅅㄹ,1,
0,1681,2016년 1월 26일,ㅠ 최악,1,2
0,1682,2016년 1월 25일,드럽게 버벅대네~,1,3
0,1683,2016년 1월 23일,아래에 칭찬늘어 놓은 사람들은 알바냐? 여기가 그 유명한 알바천국? 짐 신발 검색하는데 소셜커머스중 최고가네 젠장 리뷰작성후 앱삭제,1,5
0,1684,2016년 1월 22일,짱 요즘광고에도 많이나오고 공효진과 공유와 함께하는 광고든데 ㅋㅋ쓱 !ㅅㅅㄱ ㅋㅋㅋㅋㅋ 켓켓,5,6
0,1685,2016년 1월 22일,왕쿠폰..일부품목제외.. 일부품목이 왜게 많음?침대 싸게 살려고 들어오다 시간 낭비..완전 쩗음ㅠ,1,2
0,1686,2016년 1월 21일,결제시 오류 나고 로긴 할때도 왜이리 오류가 많나요? 너무 불편해서 삭제함,1,
0,1687,2016년 1월 20일,쓱닷컴 너무 좋아요 업뎃좀 자주해주세요,5,
0,1688,2016년 1월 20일,설치가 안되요. 해결방법이 있을까요?,2,
0,1689,2016년 1월 20일,쓱 으로 검색하면 나오게 해주세요,5,
0,1690,2016년 1월 19일,강제종료..새로고침 너무자주되서 열받아요 새로고침 자주되서 안된다느니 로그인도 계속 렉걸려서 종료되구..좀사용하려하는데 힘드네요,1,2
0,1691,2016년 1월 19일,쓱 할까요?,5,1
0,1692,2016년 1월 19일,... 용량이 너무 커요ㅠㅠ,2,
0,1693,2016년 1월 19일,SSG읽어봐요 쓱 잘하네,5,
0,1694,2016년 1월 19일,ㅡㅡ 출석체크 하루만 더 찍으면 되는데 조기종료 시켜버림 ㅡㅡ,1,3
0,1695,2016년 1월 18일,광고만큼이나 좋네요 앱이 편리하게 잘 되어 있네요. 광고도 한눈에 쏙 들어오던데 앱도 구매하기 편하게 제일 잘 되 있네요,5,
0,1696,2016년 1월 18일,와 진짜버러지다 신세게 복주머니 이벤트 니들진정똘아이냐 동네양아치냐? 10개모은사람도 주기싫어서 신청하기만들고 종료하냐 더런새키들,1,8
0,1697,2016년 1월 18일,Coc Coc,5,
